datetime,kavanaugh_intensity,hurricane florence_intensity,fortnite_intensity,mollie tibbetts_intensity,michael cohen_intensity,avengers 4_intensity,anthony bourdain_intensity,dez bryant_intensity,black panther_intensity,kate spade_intensity,world cup 2018_intensity,cohen_intensity,xxxtentacion_intensity,le'veon bell_intensity,government shutdown_intensity,mega millions_intensity,red dead redemption 2_intensity,meghan markle_intensity,kawhi leonard_intensity,cryptocurrency_intensity,manafort_intensity,avengers infinity war_intensity,mueller_intensity,demi lovato_intensity,dow jones_intensity,mueller investigation_intensity,ripple_intensity,tsunami_intensity,hawaii_intensity,kanye west_intensity,robert mueller_intensity,weather radar_intensity,khloe kardashian_intensity,kingdom hearts 3_intensity,lebron james_intensity,local news_intensity,shooting_intensity,lakers_intensity,stock market_intensity,markelle fultz_intensity,cleveland browns_intensity,nafta_intensity,eagles_intensity,nicki minaj_intensity,red sox_intensity,kate middleton_intensity,netflix_intensity,instagram_intensity,news today_intensity
2018-02-25,0.0003,0.0,0.0023,0.0,0.0018,0.0025,0.001,0.0056,0.179,0.0018,0.0003,0.0788,0.0003,0.0008,0.0053,0.0018,0.0,0.0061,0.0109,0.071,0.0965,0.0104,0.5134,0.0821,0.0101,0.1361,0.0146,0.1015,0.098,0.0285,0.4808,0.0015,0.0051,0.0,0.0152,0.0722,2.1199,0.0366,0.0758,0.0025,0.0086,0.0321,0.0831,0.002,0.0258,0.0018,0.1752,0.8363,0.0144
2018-02-26,0.001,0.0,0.002,0.0,0.002,0.0014,0.0002,0.0008,0.1737,0.0008,0.0003,0.0934,0.0007,0.0035,0.0172,0.0008,0.0005,0.0088,0.0135,0.0863,0.0318,0.0172,0.1524,0.0096,0.1015,0.0269,0.022,0.0909,0.1115,0.0666,0.1208,0.0008,0.0476,0.0003,0.0394,0.0767,2.2337,0.0127,0.1546,0.0014,0.0046,0.0399,0.0826,0.0039,0.0328,0.0029,0.2078,0.6087,0.0171
2018-02-27,0.0006,0.0,0.0041,0.0,0.0023,0.0085,0.0002,0.0013,0.1933,0.0019,0.0,0.0563,0.0,0.0053,0.0079,0.0004,0.0,0.0186,0.0124,0.1102,0.0392,0.0186,0.2102,0.0085,0.1422,0.0396,0.0188,0.0482,0.1379,0.1044,0.181,0.0011,0.0136,0.0004,0.0362,0.104,2.2894,0.0241,0.2144,0.0006,0.0089,0.0354,0.0919,0.0102,0.0324,0.0105,0.1959,0.4787,0.0166
2018-02-28,0.0005,0.0,0.0043,0.0,0.0079,0.003,0.0013,0.0115,0.1265,0.0016,0.0008,0.0619,0.0,0.0017,0.0041,0.0044,0.0003,0.097,0.0038,0.0845,0.1539,0.0149,0.4564,0.0082,0.1177,0.0871,0.0283,0.034,0.1953,0.0141,0.4232,0.0011,0.0569,0.0003,0.0532,0.1043,2.1464,0.0355,0.1414,0.0009,0.0062,0.0332,0.2104,0.0291,0.0305,0.0251,0.1368,0.4297,0.0224
2018-03-01,0.0011,0.0,0.0058,0.0,0.0034,0.0071,0.0004,0.0104,0.1472,0.0011,0.0009,0.0637,0.0004,0.003,0.0101,0.001,0.0,0.0247,0.0058,0.0729,0.1017,0.0321,0.3187,0.005,0.1908,0.0613,0.0325,0.0251,0.1566,0.0097,0.2765,0.0183,0.0347,0.0003,0.0234,0.1375,2.2867,0.0297,0.1703,0.0004,0.012,0.0576,0.1081,0.004,0.0488,0.0131,0.1664,0.5033,0.0278
2018-03-02,0.0008,0.0,0.0036,0.0,0.0026,0.0051,0.0008,0.001,0.1376,0.0013,0.0005,0.0741,0.0008,0.0028,0.003,0.0002,0.0007,0.085,0.0038,0.0895,0.0582,0.0573,0.2534,0.012,0.2279,0.1358,0.0399,0.0343,0.203,0.0326,0.2119,0.001,0.0117,0.0,0.0501,0.0994,2.193,0.0412,0.2793,0.0008,0.0142,0.0718,0.0779,0.0381,0.0328,0.0122,0.1236,0.4724,0.025
2018-03-03,0.0015,0.0,0.0023,0.0,0.0313,0.0025,0.0003,0.003,0.1212,0.0018,0.001,0.0944,0.0005,0.003,0.0682,0.0066,0.0,0.0164,0.002,0.0957,0.028,0.0222,0.1629,0.0091,0.0805,0.0553,0.028,0.0283,0.1202,0.0124,0.129,0.0066,0.0063,0.0005,0.0381,0.0906,2.472,0.0381,0.1419,0.0008,0.0253,0.0639,0.1038,0.0159,0.0351,0.0058,0.1131,0.48,0.0162
2018-03-04,0.0003,0.0,0.0016,0.0,0.0335,0.0013,0.0003,0.0079,0.3205,0.001,0.0007,0.1537,0.0,0.0,0.0125,0.0046,0.0007,0.0187,0.0059,0.0588,0.0167,0.0141,0.2246,0.0266,0.0299,0.0604,0.0204,0.0312,0.0808,0.0046,0.1938,0.002,0.0046,0.0,0.0207,0.0913,1.8867,0.047,0.1192,0.0003,0.0089,0.0499,0.0877,0.0302,0.0276,0.0056,0.1159,0.2939,0.0174
2018-03-05,0.0011,0.0,0.0041,0.0,0.0226,0.0008,0.0009,0.0027,0.4537,0.0011,0.0039,0.2662,0.0136,0.0061,0.0097,0.0028,0.0002,0.0174,0.0045,0.0758,0.0429,0.0124,0.2713,0.0058,0.1078,0.0564,0.0329,0.0249,0.1418,0.0091,0.226,0.0265,0.0553,0.0,0.0501,0.0865,1.3047,0.1122,0.1887,0.0011,0.0285,0.2112,0.0967,0.0268,0.0219,0.0155,0.2603,0.4367,0.0132
2018-03-06,0.001,0.0,0.0027,0.0,0.0276,0.0016,0.001,0.0019,0.0706,0.0021,0.0009,0.0895,0.0007,0.0148,0.0071,0.0021,0.0012,0.0167,0.0019,0.0715,0.1134,0.0136,0.5134,0.0573,0.106,0.1363,0.039,0.0275,0.2009,0.0099,0.4387,0.0232,0.0152,0.0003,0.0319,0.0849,1.2492,0.0443,0.145,0.0009,0.0533,0.2476,0.0534,0.014,0.0233,0.0434,0.1911,0.5131,0.0273
2018-03-07,0.0028,0.0,0.0037,0.0,0.2384,0.0066,0.0007,0.0019,0.0921,0.0009,0.0007,0.3295,0.0004,0.0209,0.01,0.0049,0.0004,0.0166,0.0115,0.094,0.0205,0.0159,0.2855,0.0484,0.1342,0.0674,0.084,0.0389,0.1357,0.0478,0.2433,0.0028,0.0093,0.0003,0.0253,0.1539,1.5051,0.0368,0.1843,0.0007,0.0146,0.2221,0.0768,0.0019,0.0271,0.011,0.1494,0.5692,0.0302
2018-03-08,0.0021,0.0,0.0072,0.0,0.1,0.004,0.001,0.0041,0.1451,0.0021,0.001,0.173,0.0007,0.0133,0.0124,0.0017,0.0028,0.1158,0.0103,0.1249,0.057,0.0265,0.2552,0.0555,0.111,0.0843,0.0348,0.0365,0.147,0.0064,0.2077,0.0221,0.0412,0.0,0.0308,0.1082,1.8183,0.0327,0.1398,0.0022,0.0129,0.3281,0.1146,0.0069,0.0322,0.0115,0.2418,0.6294,0.0329
2018-03-09,0.0023,0.0,0.0125,0.0,0.1166,0.0057,0.0006,0.0034,0.0999,0.0011,0.0002,0.1884,0.0022,0.0053,0.0254,0.0015,0.0017,0.0413,0.0023,0.0812,0.1186,0.0362,0.3222,0.1094,0.1234,0.125,0.0504,0.0302,0.1913,0.0045,0.2841,0.0009,0.0094,0.0002,0.0286,0.0828,1.6492,0.0275,0.2266,0.0048,0.0187,0.1977,0.0967,0.0325,0.0198,0.0062,0.3216,0.5344,0.0588
2018-03-10,0.0014,0.0,0.0104,0.0,0.1249,0.0045,0.0005,0.0023,0.182,0.0011,0.0002,0.1843,0.0016,0.0068,0.0237,0.012,0.0007,0.0198,0.0047,0.0534,0.0228,0.0289,0.1845,0.0266,0.0553,0.0388,0.0203,0.0309,0.3189,0.0063,0.141,0.0011,0.0101,0.0002,0.0192,0.0812,2.3971,0.051,0.1053,0.0007,0.0774,0.0832,0.1013,0.0045,0.0232,0.0065,0.1556,0.3782,0.0194
2018-03-11,0.0013,0.0,0.0042,0.0,0.0499,0.0008,0.0013,0.0005,0.2854,0.0018,0.0003,0.0916,0.0003,0.0029,0.0053,0.0079,0.0005,0.0132,0.0148,0.0602,0.0092,0.0135,0.2215,0.0082,0.0137,0.0491,0.0631,0.1215,0.2569,0.0092,0.184,0.0436,0.0211,0.0005,0.0172,0.0845,1.8262,0.043,0.0916,0.0005,0.0378,0.0594,0.0805,0.004,0.0224,0.0024,0.1017,0.3369,0.0164
2018-03-12,0.0013,0.0,0.0124,0.0,0.1178,0.0016,0.0011,0.0019,0.1233,0.0015,0.0006,0.1596,0.0023,0.0013,0.0127,0.0121,0.0003,0.0696,0.0045,0.1078,0.0139,0.0119,0.1444,0.0073,0.0851,0.0295,0.0172,0.054,0.1518,0.0177,0.1149,0.0035,0.0169,0.0003,0.023,0.0825,1.4355,0.0414,0.1214,0.0005,0.0222,0.1102,0.0633,0.011,0.0239,0.0542,0.1304,0.5033,0.0198
2018-03-13,0.0008,0.0,0.0108,0.0,0.1116,0.0061,0.0017,0.0029,0.1283,0.0006,0.0017,0.16,0.0015,0.0023,0.0221,0.0035,0.001,0.0615,0.01,0.1219,0.0476,0.0223,0.3451,0.024,0.1127,0.1002,0.0528,0.0265,0.1753,0.0707,0.2944,0.0013,0.0154,0.0,0.0186,0.1018,1.3731,0.0267,0.1442,0.001,0.0196,0.1068,0.087,0.0038,0.0154,0.0129,0.1569,0.6011,0.0317
2018-03-14,0.0016,0.0,0.0069,0.0,0.0167,0.0025,0.0034,0.0013,0.061,0.0015,0.0007,0.0761,0.0006,0.0018,0.071,0.0049,0.0006,0.022,0.0093,0.0994,0.0351,0.0262,0.1591,0.0281,0.093,0.0336,0.0301,0.0235,0.2535,0.0405,0.1078,0.001,0.0333,0.0,0.0199,0.1002,2.1184,0.0405,0.1983,0.003,0.0304,0.0873,0.0854,0.004,0.015,0.0115,0.21,0.4598,0.0244
2018-03-15,0.0017,0.0,0.0696,0.0,0.1093,0.004,0.0026,0.0012,0.1111,0.0016,0.0005,0.1754,0.0009,0.0011,0.0312,0.0053,0.0002,0.0602,0.0033,0.0924,0.0382,0.0183,0.4968,0.0929,0.0848,0.1656,0.1205,0.0363,0.1898,0.0127,0.4521,0.0005,0.007,0.0005,0.0119,0.1056,1.8812,0.0323,0.1326,0.0003,0.038,0.0867,0.0836,0.0265,0.0214,0.0099,0.1644,0.487,0.0195
2018-03-16,0.0009,0.0,0.0482,0.0,0.0981,0.0083,0.002,0.0008,0.1965,0.0009,0.0011,0.1673,0.0023,0.0005,0.0396,0.0085,0.0002,0.0359,0.0052,0.095,0.0146,0.1962,0.3298,0.1054,0.1007,0.1436,0.029,0.0234,0.1685,0.0638,0.286,0.0022,0.0092,0.0005,0.0233,0.1047,1.2657,0.0246,0.1352,0.0005,0.0157,0.0399,0.0636,0.0072,0.0279,0.0102,0.2035,0.485,0.0263
2018-03-17,0.0029,0.0,0.015,0.0,0.1609,0.0074,0.0008,0.0011,0.0567,0.0013,0.0008,0.2075,0.0013,0.0011,0.0053,0.0069,0.0003,0.0269,0.0042,0.0976,0.0076,0.043,0.8357,0.0588,0.0245,0.3544,0.0166,0.0282,0.145,0.0897,0.7431,0.0005,0.0248,0.0003,0.0182,0.0986,1.2015,0.0559,0.0477,0.0016,0.0222,0.0182,0.0944,0.0024,0.0261,0.0285,0.1094,0.5087,0.02
2018-03-18,0.0008,0.0,0.0365,0.0,0.0124,0.0168,0.0003,0.0035,0.1807,0.0005,0.0,0.0722,0.0005,0.0005,0.0049,0.0254,0.0,0.0287,0.036,0.1093,0.0176,0.066,0.7792,0.0798,0.0097,0.4354,0.0206,0.0508,0.1044,0.0252,0.698,0.0019,0.0022,0.0003,0.0143,0.0914,1.1886,0.0287,0.0473,0.0011,0.0306,0.0187,0.096,0.0014,0.0252,0.023,0.0776,0.4476,0.0162
2018-03-19,0.0028,0.0,0.0242,0.0,0.0142,0.0093,0.0013,0.0009,0.1085,0.0024,0.0009,0.1699,0.0014,0.0006,0.0679,0.0044,0.0002,0.0505,0.0047,0.1726,0.0162,0.043,0.5558,0.1663,0.1397,0.2474,0.0285,0.0157,0.0987,0.023,0.4749,0.0014,0.0063,0.0,0.0178,0.0916,1.1173,0.0395,0.1279,0.0008,0.0093,0.0249,0.0546,0.0035,0.0178,0.0378,0.1512,0.5158,0.0197
2018-03-20,0.0046,0.0,0.016,0.0,0.0861,0.0074,0.0012,0.0054,0.091,0.0015,0.0005,0.1694,0.001,0.0017,0.0699,0.0034,0.0003,0.0678,0.0056,0.132,0.0371,0.0319,0.388,0.0547,0.1234,0.0781,0.0273,0.0196,0.1411,0.0302,0.3255,0.0206,0.0025,0.0007,0.0305,0.1981,1.6908,0.0451,0.1286,0.0005,0.0154,0.0316,0.0559,0.0049,0.0403,0.0115,0.216,0.576,0.0224
2018-03-21,0.0014,0.0,0.0157,0.0,0.0565,0.0092,0.0019,0.0064,0.1577,0.0027,0.0019,0.1438,0.0017,0.0008,0.13,0.0097,0.0005,0.0307,0.0025,0.099,0.0409,0.0669,0.2211,0.0741,0.1096,0.0399,0.044,0.0185,0.1305,0.023,0.1767,0.0006,0.0039,0.0,0.0169,0.1262,1.5326,0.0232,0.1431,0.0009,0.0136,0.0622,0.0534,0.0033,0.0262,0.0196,0.2799,0.6687,0.0235
2018-03-22,0.0014,0.0,0.0178,0.0,0.041,0.0098,0.0016,0.0037,0.092,0.0019,0.0017,0.1528,0.0032,0.0008,0.1959,0.0025,0.0003,0.0616,0.0086,0.0964,0.0224,0.06,0.4095,0.0597,0.2067,0.1606,0.0484,0.0261,0.1563,0.0483,0.3668,0.0011,0.0299,0.0002,0.0251,0.0964,1.3572,0.0213,0.1903,0.001,0.0138,0.038,0.0526,0.0033,0.0353,0.0289,0.1614,0.5774,0.0256
2018-03-23,0.0005,0.0,0.0311,0.0,0.0637,0.0166,0.0011,0.0061,0.053,0.0025,0.002,0.1667,0.0013,0.0009,0.3929,0.002,0.0002,0.0827,0.0066,0.1621,0.0152,0.0374,0.219,0.0887,0.2943,0.0385,0.0342,0.0506,0.2149,0.0163,0.185,0.0011,0.0055,0.0,0.0148,0.1338,2.0838,0.0293,0.2029,0.0018,0.014,0.0394,0.0936,0.0027,0.0403,0.0218,0.2025,0.4543,0.0261
2018-03-24,0.0015,0.0,0.0185,0.0,0.0185,0.0069,0.001,0.0066,0.0419,0.0033,0.0018,0.0759,0.002,0.002,0.0825,0.0058,0.0003,0.0317,0.0069,0.1051,0.0076,0.0175,0.1077,0.2194,0.1064,0.0272,0.0226,0.0363,0.2123,0.0907,0.0706,0.0013,0.003,0.0003,0.0211,0.1158,3.0516,0.0335,0.1384,0.0013,0.013,0.0185,0.1074,0.0107,0.0531,0.0076,0.1072,0.5809,0.0274
2018-03-25,0.0005,0.0,0.0081,0.0,0.0618,0.0081,0.0003,0.0084,0.1759,0.0057,0.0019,0.099,0.003,0.0043,0.0216,0.0038,0.0005,0.0254,0.0049,0.0961,0.0105,0.0316,0.3319,0.126,0.041,0.1673,0.0254,0.0348,0.088,0.1087,0.2631,0.0011,0.0057,0.0003,0.0235,0.0866,2.7259,0.0529,0.0723,0.0051,0.0097,0.0167,0.0648,0.0019,0.0421,0.0049,0.1141,0.3219,0.0205
2018-03-26,0.002,0.0,0.0085,0.0,0.5016,0.006,0.0014,0.0089,0.1327,0.0017,0.0015,0.5588,0.0143,0.0034,0.0288,0.0038,0.0,0.0391,0.0061,0.0976,0.0142,0.0201,0.2826,0.03,0.1639,0.1484,0.0261,0.0597,0.1545,0.1039,0.2325,0.001,0.0406,0.0,0.0196,0.1102,1.4554,0.0345,0.1656,0.0049,0.0126,0.0217,0.1003,0.0038,0.0316,0.0094,0.1656,0.5136,0.015
2018-03-27,0.0004,0.0,0.0097,0.0,0.2081,0.0037,0.0021,0.029,0.0688,0.0012,0.0025,0.2933,0.0259,0.0011,0.0241,0.006,0.0004,0.0167,0.0018,0.0998,0.0104,0.0227,0.154,0.0308,0.1972,0.0361,0.0359,0.0301,0.1437,0.0275,0.1315,0.0016,0.0081,0.0,0.0125,0.0951,1.511,0.0398,0.1713,0.0211,0.0206,0.032,0.1213,0.0028,0.0565,0.0069,0.168,0.5764,0.0202
2018-03-28,0.0006,0.0,0.0103,0.0,0.1181,0.0079,0.0029,0.009,0.0322,0.004,0.0029,0.1647,0.0035,0.0008,0.0117,0.0496,0.0003,0.021,0.007,0.1118,0.0756,0.0272,0.1962,0.0411,0.0888,0.0628,0.0389,0.0363,0.2191,0.047,0.1702,0.0011,0.0068,0.0002,0.0496,0.1008,1.4327,0.0284,0.1337,0.0068,0.0169,0.0328,0.0687,0.0021,0.04,0.007,0.1778,0.4565,0.0268
2018-03-29,0.008,0.0,0.0139,0.0,0.0801,0.0065,0.0043,0.0028,0.0351,0.0025,0.0034,0.1452,0.0022,0.0036,0.011,0.0238,0.0005,0.0502,0.0032,0.1113,0.0553,0.0227,0.1683,0.0273,0.1055,0.0554,0.0297,0.0397,0.2191,0.0158,0.1436,0.0014,0.0065,0.0,0.0343,0.112,1.7258,0.0323,0.1713,0.0127,0.0107,0.0259,0.0656,0.0324,0.0669,0.0142,0.1866,0.5712,0.023
2018-03-30,0.0022,0.0,0.0155,0.0,0.0396,0.0024,0.0024,0.0198,0.0464,0.002,0.0027,0.1205,0.002,0.0053,0.0114,0.0449,0.0004,0.0435,0.0031,0.0954,0.0294,0.0163,0.1867,0.1116,0.0262,0.0545,0.0372,0.0582,0.2809,0.0153,0.1598,0.0016,0.0037,0.0002,0.0225,0.1142,1.9555,0.0353,0.1481,0.0133,0.0118,0.0204,0.0541,0.0546,0.1032,0.0123,0.2019,0.4242,0.0315
2018-03-31,0.0016,0.0,0.0219,0.0,0.0834,0.0019,0.0019,0.003,0.0356,0.0011,0.0016,0.1348,0.0011,0.0052,0.0093,0.2152,0.0005,0.0353,0.0038,0.1266,0.0077,0.0071,0.0788,0.0665,0.0137,0.0241,0.0265,0.044,0.2106,0.0088,0.0582,0.0016,0.0077,0.0,0.0593,0.0804,1.9107,0.0678,0.058,0.0022,0.017,0.0107,0.0615,0.0202,0.0443,0.0159,0.1154,0.4159,0.015
2018-04-01,0.0036,0.0,0.0644,0.0,0.0446,0.0023,0.0013,0.0013,0.1545,0.002,0.0023,0.0911,0.0013,0.0046,0.0052,0.0241,0.0003,0.133,0.0036,0.1272,0.0101,0.0637,0.0839,0.0377,0.0111,0.0218,0.0153,0.0306,0.149,0.0033,0.0634,0.0013,0.0107,0.0,0.0221,0.1103,2.0198,0.0368,0.0735,0.0039,0.0088,0.2488,0.0637,0.0007,0.0446,0.0231,0.1213,0.3126,0.0133
2018-04-02,0.0013,0.0,0.0432,0.0,0.0058,0.0047,0.0029,0.0007,0.064,0.0018,0.0023,0.0583,0.002,0.0005,0.0148,0.0212,0.0002,0.0324,0.0059,0.1081,0.0059,0.0365,0.116,0.03,0.2387,0.0574,0.0203,0.0248,0.1389,0.0588,0.0926,0.0005,0.0088,0.0004,0.0266,0.1558,1.1829,0.0295,0.2648,0.0016,0.009,0.4067,0.0658,0.005,0.0385,0.011,0.2236,0.5105,0.0196
2018-04-03,0.0076,0.0002,0.012,0.0,0.0647,0.0039,0.0024,0.001,0.0657,0.0011,0.0028,0.1178,0.0011,0.0006,0.0053,0.0042,0.0,0.0569,0.0065,0.099,0.1566,0.0172,0.2582,0.0903,0.171,0.0942,0.0276,0.0238,0.108,0.0186,0.2281,0.0013,0.0104,0.0002,0.0191,0.1367,1.3482,0.0222,0.2592,0.0018,0.0088,0.2869,0.0939,0.0914,0.0383,0.0047,0.2751,0.6043,0.0224
2018-04-04,0.0015,0.0,0.0111,0.0,0.0156,0.004,0.002,0.0009,0.0799,0.0035,0.0007,0.0835,0.0015,0.0018,0.0024,0.0058,0.0005,0.0436,0.0078,0.1039,0.0692,0.0547,0.2975,0.0725,0.1994,0.065,0.0527,0.0234,0.2688,0.0205,0.2479,0.0005,0.0409,0.0002,0.0314,0.2067,1.9091,0.026,0.2581,0.0054,0.0212,0.1202,0.101,0.0158,0.0416,0.008,0.2308,0.7658,0.0325
2018-04-05,0.0002,0.0,0.0102,0.0,0.0608,0.0039,0.0016,0.0016,0.063,0.0011,0.0035,0.1373,0.0008,0.0006,0.0047,0.0023,0.0002,0.0384,0.004,0.0951,0.0616,0.0348,0.2216,0.0417,0.1678,0.0264,0.0369,0.0564,0.177,0.084,0.1886,0.0013,0.0342,0.0,0.0235,0.1355,1.3009,0.0379,0.1818,0.0016,0.0126,0.1077,0.0841,0.0108,0.0514,0.0095,0.214,0.6348,0.0195
2018-04-06,0.001,0.0,0.0125,0.0,0.1723,0.0034,0.0009,0.0015,0.0915,0.0021,0.0007,0.2336,0.0005,0.0007,0.0075,0.0012,0.0003,0.0327,0.0051,0.1106,0.1058,0.0365,0.1964,0.014,0.2333,0.0632,0.0468,0.0706,0.2903,0.0401,0.1642,0.0015,0.0128,0.0003,0.0396,0.1288,1.0966,0.0389,0.2394,0.0027,0.0123,0.0805,0.1053,0.0339,0.0625,0.0173,0.1915,0.7115,0.0224
2018-04-07,0.0008,0.0,0.0135,0.0,0.0169,0.0032,0.0003,0.0011,0.1283,0.0013,0.0013,0.0544,0.0021,0.0011,0.0203,0.0061,0.0005,0.0312,0.0037,0.0985,0.1283,0.0911,0.1996,0.0085,0.1658,0.0491,0.1141,0.0283,0.3124,0.0177,0.1677,0.0026,0.0151,0.0,0.0689,0.0906,1.3386,0.0626,0.1579,0.0029,0.0151,0.0367,0.099,0.0111,0.047,0.0061,0.1056,0.4806,0.0145
2018-04-08,0.0008,0.0,0.006,0.0,0.0139,0.0024,0.0003,0.0014,0.2577,0.0,0.0003,0.0332,0.0024,0.0016,0.0049,0.0005,0.0,0.0122,0.0035,0.1022,0.05,0.0351,0.0973,0.0242,0.0421,0.0122,0.047,0.0313,0.1375,0.0095,0.0704,0.0024,0.0019,0.0,0.034,0.0769,1.1709,0.0375,0.0913,0.0038,0.0092,0.025,0.1231,0.0046,0.0413,0.0049,0.1144,0.3221,0.0139
2018-04-09,0.0004,0.0,0.011,0.0,0.3161,0.0156,0.0051,0.0017,0.1186,0.0013,0.0002,0.4281,0.0013,0.0009,0.0072,0.0063,0.0017,0.0528,0.0037,0.1136,0.0292,0.0298,0.3128,0.0559,0.1129,0.0919,0.0327,0.0267,0.1313,0.0125,0.2826,0.0017,0.0427,0.0,0.023,0.1081,1.0882,0.0502,0.1508,0.0022,0.0085,0.0745,0.0576,0.0072,0.0375,0.016,0.2471,0.5322,0.0182
2018-04-10,0.0018,0.0,0.0129,0.0,0.8096,0.0032,0.0013,0.0015,0.0627,0.0014,0.0003,0.91,0.0013,0.0011,0.0021,0.0015,0.0017,0.1344,0.0035,0.1326,0.1249,0.0393,1.0,0.0279,0.1148,0.35,0.0258,0.0463,0.1549,0.0118,0.8698,0.0018,0.0196,0.0008,0.0367,0.1306,0.9673,0.0345,0.163,0.0033,0.0114,0.0411,0.0481,0.0634,0.0428,0.0649,0.1761,0.6296,0.0124
2018-04-11,0.0007,0.0,0.0189,0.0,0.5761,0.0063,0.0074,0.01,0.0631,0.0007,0.0007,0.7383,0.0018,0.001,0.0058,0.006,0.0029,0.0616,0.0062,0.1112,0.0411,0.0391,1.0352,0.0333,0.1084,0.2991,0.031,0.0232,0.1847,0.0115,0.9231,0.0018,0.2212,0.0003,0.0323,0.1248,0.9986,0.0904,0.1307,0.0031,0.0164,0.0314,0.0702,0.0301,0.0611,0.0149,0.2923,0.7876,0.0292
2018-04-12,0.0036,0.0,0.0217,0.0,0.3874,0.0019,0.0028,0.0172,0.0462,0.0009,0.0007,0.5645,0.0011,0.0013,0.0026,0.0026,0.0006,0.0669,0.0137,0.1147,0.0349,0.0471,0.6446,0.0191,0.0899,0.1565,0.036,0.0407,0.1751,0.0221,0.5394,0.0026,0.3018,0.0001,0.0758,0.1161,0.9027,0.058,0.1194,0.0154,0.0225,0.06,0.0795,0.0788,0.1152,0.0262,0.2906,0.5679,0.0249
2018-04-13,0.002,0.0,0.0158,0.0,0.4533,0.0032,0.0017,0.0576,0.0488,0.0024,0.0007,0.5439,0.0007,0.0015,0.0014,0.0631,0.0003,0.0624,0.0129,0.1039,0.027,0.0311,0.9263,0.0214,0.1263,0.431,0.0417,0.0286,0.185,0.0359,0.7884,0.0024,0.234,0.0,0.0474,0.1117,1.0368,0.0437,0.1391,0.007,0.0197,0.154,0.092,0.094,0.1241,0.0197,0.2853,0.6051,0.0291
2018-04-14,0.0009,0.0,0.0071,0.0,0.3252,0.003,0.0007,0.0401,0.033,0.0016,0.0005,0.4333,0.0009,0.0014,0.003,0.0492,0.0007,0.023,0.0264,0.093,0.0262,0.0201,0.3745,0.0036,0.0141,0.1128,0.0201,0.0239,0.1263,0.0374,0.3157,0.0021,0.0467,0.0007,0.028,0.0925,1.0685,0.0292,0.0474,0.0032,0.0116,0.1723,0.0773,0.0267,0.0748,0.0128,0.1149,0.3373,0.0308
2018-04-15,0.0,0.0,0.0113,0.0,0.301,0.0033,0.0003,0.0151,0.0564,0.0022,0.0014,0.3849,0.0019,0.0011,0.0019,0.0083,0.0,0.014,0.0151,0.0897,0.0124,0.0616,0.4982,0.0096,0.0069,0.1145,0.0209,0.0245,0.0996,0.0391,0.4564,0.0019,0.011,0.0,0.0314,0.123,0.8691,0.0322,0.0462,0.0033,0.0105,0.1458,0.0644,0.019,0.0561,0.0044,0.0847,0.3238,0.0129
2018-04-16,0.0014,0.0,0.0111,0.0,0.4187,0.0085,0.0016,0.0262,0.0706,0.0019,0.0005,0.509,0.0014,0.0021,0.0017,0.0012,0.001,0.0316,0.0076,0.1003,0.1005,0.0498,0.5444,0.0073,0.1168,0.2173,0.0272,0.0257,0.143,0.0368,0.4961,0.0012,0.0845,0.0019,0.0328,0.1513,0.8768,0.0193,0.1098,0.0026,0.0234,0.0392,0.0574,0.1119,0.0415,0.0052,0.1482,0.7734,0.02
2018-04-17,0.0047,0.0,0.0142,0.0,0.4821,0.0134,0.0123,0.0164,0.1112,0.0021,0.0002,0.5769,0.0005,0.0017,0.0044,0.0021,0.0003,0.0236,0.0108,0.1195,0.0355,0.0495,0.3276,0.0032,0.0847,0.1016,0.0449,0.0228,0.1301,0.051,0.2909,0.002,0.1584,0.0,0.0231,0.1649,1.0191,0.0219,0.0987,0.0032,0.0146,0.0425,0.0471,0.0064,0.0324,0.0097,0.2077,0.54,0.0254
2018-04-18,0.0067,0.0,0.0184,0.0,0.1834,0.007,0.0038,0.0112,0.1627,0.0014,0.0011,0.269,0.001,0.0011,0.0025,0.0029,0.0015,0.0785,0.0165,0.1118,0.0129,0.0349,0.2305,0.0236,0.083,0.0502,0.0291,0.0361,0.1613,0.0727,0.1871,0.0011,0.0549,0.0004,0.0245,0.1686,0.9019,0.0164,0.1024,0.0018,0.0123,0.0535,0.0632,0.0351,0.0436,0.0221,0.2727,0.5058,0.0254
2018-04-19,0.0025,0.0,0.023,0.0,0.2591,0.009,0.0019,0.011,0.165,0.0015,0.0023,0.4475,0.0004,0.0042,0.003,0.0012,0.0007,0.0799,0.0081,0.0958,0.024,0.0455,0.352,0.0203,0.0867,0.1018,0.037,0.0325,0.1247,0.0685,0.3055,0.0007,0.0656,0.0001,0.0745,0.1748,0.9358,0.0099,0.1267,0.0012,0.0185,0.0351,0.0732,0.0386,0.0363,0.0095,0.2177,0.5106,0.0144
2018-04-20,0.0007,0.0,0.0163,0.0,0.2422,0.0037,0.0081,0.0115,0.0555,0.003,0.0004,0.3256,0.0004,0.0025,0.0032,0.0007,0.0002,0.0378,0.0048,0.0909,0.0905,0.0474,0.6465,0.0025,0.0907,0.3334,0.0438,0.0196,0.1941,0.061,0.5698,0.0018,0.0408,0.0002,0.0217,0.1701,1.389,0.0133,0.1186,0.0014,0.024,0.0424,0.0953,0.0067,0.0456,0.0058,0.1261,0.4482,0.0196
