datetime,hurricane ian_intensity,wordle_intensity,monkeypox_intensity,ukraine news_intensity,ukraine war_intensity,zelensky_intensity,chris rock_intensity,ukraine_intensity,washington commanders_intensity,kherson_intensity,brittney griner_intensity,hurricane ian tracker_intensity,ukraine russia_intensity,russia ukraine_intensity,putin_intensity,russian economy_intensity,will smith_intensity,recession_intensity,iphone 14_intensity,world cup_intensity,amber heard_intensity,johnny depp_intensity,russia_intensity,elon musk twitter_intensity,russia news_intensity,vladimir putin_intensity,abortion_intensity,tyrann mathieu_intensity,queen elizabeth_intensity,inflation_intensity,traductor_intensity,poland_intensity,supreme court_intensity,mega millions_intensity,kanye west_intensity,powerball numbers_intensity,elon musk_intensity,phillies_intensity,lauren boebert_intensity,student loan forgiveness_intensity,antonio brown_intensity,housing market_intensity,student loans_intensity,odell beckham jr_intensity,taiwan_intensity,real madrid_intensity,north korea_intensity,tom brady_intensity
2022-08-02,0.0,0.0048,0.4407,0.0013,0.0895,0.0266,0.0315,1.0078,0.0083,0.0523,0.1338,0.0,0.1447,0.1765,0.2038,0.0154,0.0507,0.4073,0.0032,0.0834,0.0427,0.0443,0.9494,0.0029,0.0019,0.1499,0.8877,0.0032,0.0276,1.131,0.0,0.0674,1.0206,0.0549,0.0199,0.0125,0.0446,0.043,0.0077,0.0064,0.0016,0.0571,0.0257,0.0032,0.9057,0.0035,0.0709,0.129
2022-08-03,0.0003,0.0025,0.1974,0.0016,0.1059,0.0333,0.0374,1.0129,0.0066,0.0402,0.0211,0.0,0.1682,0.2399,0.2279,0.006,0.0629,0.4445,0.0044,0.0409,0.0148,0.0217,0.9978,0.0022,0.0022,0.1915,1.2603,0.0088,0.038,1.3418,0.0,0.1182,1.178,0.0185,0.0151,0.006,0.0415,0.0578,0.0047,0.0031,0.0019,0.0591,0.0138,0.0028,0.9595,0.0057,0.0833,0.0585
2022-08-04,0.0,0.0022,0.453,0.0053,0.1208,0.0347,0.0103,1.3012,0.054,0.0459,0.4033,0.0,0.1267,0.3225,0.3309,0.0034,0.0194,0.4052,0.0041,0.0303,0.0078,0.0112,1.4198,0.0028,0.0006,0.2494,0.7324,0.0056,0.0809,1.1788,0.0,0.1018,0.7992,0.0225,0.0181,0.0034,0.059,0.0471,0.0031,0.0106,0.0019,0.0696,0.0206,0.0022,0.7798,0.0041,0.1345,0.0259
2022-08-05,0.0,0.0082,0.3849,0.0007,0.0707,0.0286,0.0102,0.9877,0.0115,0.0253,0.3646,0.0,0.0948,0.2609,0.2932,0.003,0.0184,0.7182,0.0076,0.0339,0.0382,0.0276,1.1904,0.0865,0.0033,0.2385,0.5982,0.0039,0.0395,1.526,0.0,0.0694,0.5389,0.022,0.1724,0.0072,0.2152,0.0355,0.0082,0.0128,0.0,0.1089,0.0273,0.002,0.7173,0.0043,0.1356,0.0224
2022-08-06,0.0,0.0036,0.3524,0.001,0.0656,0.0271,0.0338,0.7761,0.0083,0.1025,0.1171,0.0,0.0906,0.1635,0.2186,0.001,0.1504,0.3784,0.0057,0.0229,0.0312,0.0599,0.7871,0.0193,0.0068,0.1494,0.8688,0.0031,0.0078,1.1567,0.0,0.0755,0.7897,0.0265,0.3545,0.0088,0.1629,0.0364,0.0068,0.0031,0.001,0.0344,0.0265,0.0036,0.6293,0.0021,0.0765,0.0219
2022-08-07,0.0,0.0059,0.1395,0.0006,0.0469,0.0445,0.0047,0.7615,0.0077,0.0985,0.0202,0.0,0.1454,0.2101,0.0985,0.0059,0.0481,0.3597,0.0053,0.0386,0.0065,0.0801,0.8921,0.0024,0.0065,0.0718,0.5194,0.0077,0.0059,1.3516,0.0,0.1122,0.4523,0.0166,0.0261,0.0024,0.1235,0.0594,0.016,0.0036,0.0012,0.0261,0.0101,0.0018,0.3419,0.0077,0.0196,0.0178
2022-08-08,0.0,0.0021,0.2197,0.0014,0.1017,0.0383,0.0167,1.1394,0.011,0.1074,0.0418,0.0,0.1393,0.2693,0.1779,0.0025,0.0326,0.4288,0.0092,0.0454,0.011,0.0163,1.0015,0.005,0.0053,0.1474,0.364,0.0032,0.0262,1.4056,0.0,0.0843,0.415,0.0156,0.2421,0.1088,0.0705,0.1003,0.0057,0.0046,0.0011,0.04,0.0298,0.0067,0.4675,0.0064,0.0525,0.0145
2022-08-09,0.0,0.0016,0.2186,0.0019,0.0634,0.0291,0.0074,0.8822,0.009,0.0893,0.0259,0.0,0.0992,0.1975,0.17,0.0026,0.0128,0.418,0.0061,0.0327,0.0093,0.0147,0.9981,0.0013,0.0128,0.1133,0.427,0.0006,0.0093,1.4078,0.0,0.1156,0.6095,0.0202,0.1408,0.0058,0.0391,0.0115,0.0182,0.0058,0.0006,0.0611,0.0272,0.0029,0.3387,0.0048,0.0797,0.0186
2022-08-10,0.0,0.0032,0.2898,0.0025,0.0452,0.0301,0.0073,0.9435,0.0104,0.0247,0.013,0.0,0.0864,0.1883,0.1595,0.0019,0.0212,0.3809,0.0051,0.0395,0.0519,0.069,0.8606,0.0016,0.012,0.1262,0.5828,0.0016,0.0101,1.5114,0.0,0.1269,0.6369,0.0082,0.0914,0.0038,0.1541,0.0468,0.0272,0.0108,0.0009,0.0291,0.0342,0.0022,0.3192,0.0152,0.0395,0.0573
2022-08-11,0.0,0.0068,0.2451,0.0023,0.0463,0.0289,0.0096,1.0039,0.0074,0.0286,0.0399,0.0,0.0959,0.1994,0.2522,0.0289,0.038,0.3924,0.0039,0.0418,0.0138,0.0158,1.0898,0.001,0.0006,0.2071,0.5449,0.0035,0.0103,1.5597,0.0,0.1094,0.5574,0.017,0.0531,0.0035,0.0968,0.0328,0.0129,0.0093,0.001,0.0714,0.0318,0.0016,0.2544,0.0122,0.1226,0.0823
2022-08-12,0.0,0.0024,0.2047,0.0014,0.0974,0.0426,0.0034,0.8366,0.0176,0.0183,0.0091,0.0,0.0487,0.162,0.1631,0.0149,0.0135,0.3478,0.0068,0.0345,0.0051,0.1492,0.9702,0.0007,0.0007,0.1346,0.3319,0.0017,0.0494,1.4046,0.0,0.1116,0.6221,0.0054,0.0748,0.0095,0.0396,0.0223,0.0159,0.0047,0.0037,0.0741,0.0352,0.0017,0.2473,0.0118,0.0514,0.0491
2022-08-13,0.0,0.0043,0.2204,0.0038,0.0402,0.0273,0.0011,0.7089,0.0279,0.0676,0.0102,0.0,0.1019,0.2204,0.1598,0.008,0.0434,0.1839,0.0038,0.0456,0.0038,0.0391,0.8692,0.0005,0.0032,0.1432,0.4086,0.0011,0.1325,1.132,0.0,0.1882,0.4456,0.0064,0.037,0.0172,0.0611,0.0509,0.0166,0.0016,0.0021,0.074,0.0139,0.0016,0.2161,0.0118,0.0584,0.0241
2022-08-14,0.0,0.0056,0.0842,0.0006,0.0181,0.0249,0.1341,0.6379,0.0143,0.111,0.0075,0.0,0.1646,0.1833,0.0748,0.0274,0.174,0.2207,0.0019,0.0168,0.0075,0.0156,0.7327,0.0,0.0037,0.0436,0.2276,0.0019,0.0355,0.8318,0.0,0.1415,0.3448,0.0193,0.0293,0.0025,0.0206,0.0468,0.0125,0.0019,0.0019,0.0337,0.0175,0.0,0.3355,0.0137,0.0337,0.0175
2022-08-15,0.0,0.0028,0.1372,0.0016,0.0343,0.0173,0.0099,0.8274,0.0118,0.056,0.1833,0.0,0.0903,0.1656,0.1845,0.0039,0.0288,0.3063,0.0055,0.0193,0.166,0.2763,0.9421,0.002,0.0051,0.1628,0.2968,0.0032,0.1218,1.2693,0.0,0.1478,0.4951,0.0083,0.0154,0.0217,0.0489,0.0315,0.0075,0.0063,0.0,0.0946,0.0406,0.0012,0.3489,0.013,0.0804,0.0615
2022-08-16,0.0,0.0039,0.2925,0.0007,0.0568,0.0233,0.0085,0.8687,0.0144,0.0749,0.0217,0.0,0.0627,0.2072,0.1944,0.0397,0.0227,0.2929,0.0046,0.0266,0.0345,0.0663,0.9062,0.001,0.0443,0.1658,0.33,0.002,0.043,1.3133,0.0,0.0955,0.5348,0.0322,0.0709,0.0049,0.0312,0.0171,0.0053,0.0115,0.0007,0.0965,0.0909,0.001,0.2587,0.0049,0.087,0.0187
2022-08-17,0.0,0.0017,0.2841,0.0027,0.0534,0.0262,0.0471,0.6979,0.0382,0.0531,0.0139,0.0,0.0438,0.1457,0.1251,0.0033,0.0315,0.3432,0.008,0.0435,0.008,0.0149,0.7939,0.0017,0.0103,0.0919,0.5001,0.0013,0.0259,1.3969,0.0,0.0966,0.6611,0.0083,0.0382,0.003,0.1328,0.0315,0.0156,0.0106,0.0043,0.1006,0.0743,0.0003,0.222,0.0046,0.1318,0.0149
2022-08-18,0.0,0.0045,0.3622,0.001,0.0534,0.0669,0.0315,0.7808,0.0447,0.0293,0.0187,0.0,0.082,0.1602,0.1879,0.0023,0.0138,0.3114,0.0077,0.0402,0.0026,0.0396,0.7985,0.0016,0.0071,0.1599,0.5472,0.0006,0.0113,1.1424,0.0,0.2101,0.6669,0.0084,0.0894,0.0084,0.0843,0.0251,0.0331,0.0035,0.0463,0.147,0.0238,0.0013,0.314,0.0068,0.0296,0.0611
2022-08-19,0.0,0.0035,0.2761,0.001,0.0658,0.0456,0.0192,0.8723,0.0101,0.0216,0.0073,0.0,0.0637,0.1905,0.2316,0.0017,0.023,0.2928,0.0108,0.0296,0.0028,0.0094,0.8305,0.0003,0.001,0.2016,0.5376,0.0028,0.0484,1.2031,0.0,0.1107,0.5672,0.0056,0.0376,0.0035,0.0387,0.0209,0.0059,0.0056,0.0084,0.1066,0.0306,0.001,0.2218,0.0185,0.0773,0.0338
2022-08-20,0.0,0.0049,0.1352,0.0022,0.0438,0.0292,0.1687,1.0175,0.0281,0.0568,0.0465,0.0,0.0524,0.2098,0.246,0.0022,0.2,0.2363,0.0054,0.0184,0.0957,0.1098,1.1067,0.0016,0.0043,0.2206,0.4558,0.0005,0.0135,0.9143,0.0,0.0611,0.4433,0.0065,0.0114,0.0016,0.027,0.0497,0.0032,0.0022,0.0011,0.0838,0.0292,0.0011,0.1233,0.0103,0.0227,0.0211
2022-08-21,0.0,0.0038,0.1696,0.0032,0.0368,0.033,0.0241,1.0455,0.0146,0.0235,0.0324,0.0,0.0877,0.3201,0.5031,0.0089,0.0591,0.2738,0.007,0.0241,0.0006,0.1143,1.0512,0.0,0.0038,0.371,0.2954,0.0038,0.0222,0.787,0.0,0.0318,0.4141,0.0076,0.0559,0.0006,0.0381,0.0553,0.014,0.0025,0.0019,0.033,0.0254,0.0006,0.1715,0.0089,0.0368,0.216
2022-08-22,0.0,0.0032,0.1348,0.0043,0.0595,0.0785,0.0122,0.9707,0.0226,0.0649,0.0749,0.0,0.061,0.2557,0.4654,0.0018,0.1137,0.2937,0.0072,0.0541,0.0043,0.0126,1.0926,0.0014,0.0169,0.3407,0.5397,0.0022,0.0473,1.122,0.0,0.133,0.7394,0.0057,0.0215,0.0036,0.0753,0.0574,0.0036,0.0204,0.0004,0.0484,0.0516,0.0018,0.2377,0.0118,0.1567,0.1205
2022-08-23,0.0,0.0045,0.1499,0.001,0.0806,0.0454,0.0058,1.0186,0.0171,0.0351,0.0193,0.0,0.087,0.2356,0.2885,0.0026,0.0245,0.4055,0.0171,0.0355,0.0016,0.0061,1.1262,0.0048,0.0045,0.2421,0.5241,0.001,0.0313,1.1369,0.0,0.0919,0.5989,0.0074,0.0451,0.0013,0.2466,0.0332,0.0045,0.0487,0.0023,0.0583,0.1015,0.0019,0.1318,0.0068,0.0509,0.099
2022-08-24,0.0,0.0051,0.1523,0.0013,0.0915,0.0592,0.0032,1.1147,0.0131,0.065,0.0074,0.0,0.063,0.2711,0.33,0.0032,0.0157,0.3268,0.0198,0.0246,0.0029,0.0342,1.1387,0.0054,0.0032,0.2445,0.6628,0.0019,0.0179,1.3486,0.0,0.1197,0.5892,0.0128,0.0474,0.0006,0.1709,0.0672,0.0064,0.3386,0.001,0.0586,0.5479,0.0013,0.1187,0.0061,0.0218,0.2183
2022-08-25,0.0,0.0047,0.1525,0.0022,0.0699,0.069,0.0313,1.0306,0.018,0.0174,0.0063,0.0,0.1034,0.1794,0.3167,0.0411,0.0383,0.3796,0.0158,0.0338,0.0038,0.012,0.9904,0.0035,0.0009,0.2648,0.4925,0.0022,0.0158,1.39,0.0,0.1265,0.6368,0.0164,0.0367,0.0006,0.1114,0.0452,0.0092,0.3372,0.0009,0.0886,0.4922,0.0013,0.1012,0.0076,0.0373,0.1107
2022-08-26,0.0,0.002,0.1818,0.0007,0.0523,0.0402,0.0067,0.976,0.0127,0.0101,0.0064,0.0,0.0761,0.1466,0.266,0.0406,0.0134,0.5852,0.0148,0.0379,0.0034,0.0064,0.9099,0.0007,0.002,0.215,0.4863,0.0003,0.0255,1.4717,0.0,0.0855,0.6027,0.047,0.0285,0.007,0.104,0.0855,0.0131,0.3035,0.0007,0.0758,0.2861,0.0013,0.2032,0.0101,0.054,0.0205
2022-08-27,0.0,0.0033,0.1945,0.0011,0.0213,0.0322,0.0022,0.7754,0.0365,0.0213,0.0054,0.0,0.0861,0.1613,0.1662,0.006,0.0147,0.267,0.012,0.0278,0.0163,0.0174,0.782,0.0016,0.0054,0.1373,0.4763,0.0,0.018,1.0315,0.0,0.0926,0.6539,0.0834,0.0142,0.0022,0.0436,0.0834,0.0093,0.3215,0.0011,0.0877,0.2387,0.0016,0.1182,0.0114,0.049,0.0174
2022-08-28,0.0,0.0048,0.0393,0.0,0.0502,0.0206,0.003,0.738,0.0266,0.0224,0.0036,0.0,0.0786,0.1668,0.1916,0.003,0.0073,0.2001,0.0073,0.1705,0.0012,0.0121,0.6371,0.0006,0.0024,0.1602,0.3113,0.0,0.0411,0.7755,0.0,0.084,0.3542,0.0266,0.0115,0.0024,0.1197,0.052,0.0085,0.1366,0.0006,0.0411,0.2061,0.0012,0.3143,0.0085,0.0544,0.1197
2022-08-29,0.0,0.0025,0.0717,0.0007,0.06,0.0236,0.0053,0.8588,0.1535,0.15,0.0014,0.0,0.1197,0.2019,0.1578,0.0064,0.0169,0.3201,0.0166,0.0964,0.1119,0.0769,0.8291,0.0028,0.0014,0.126,0.2757,0.0014,0.0992,0.9386,0.0,0.1606,0.4476,0.0127,0.1454,0.0021,0.1373,0.0533,0.0039,0.1165,0.0007,0.0427,0.1278,0.0021,0.143,0.0124,0.0434,0.1161
2022-08-30,0.0,0.0026,0.1601,0.0094,0.1075,0.0375,0.0642,0.9008,0.072,0.1301,0.0187,0.0,0.1382,0.1934,0.2263,0.009,0.0755,0.2993,0.0152,0.0387,0.0145,0.0203,0.9256,0.0394,0.0061,0.1979,0.3787,0.0016,0.063,1.0108,0.0,0.1388,0.7016,0.0155,0.0307,0.0055,0.1973,0.0578,0.0074,0.1572,0.0006,0.0559,0.2625,0.0016,0.2254,0.0045,0.0368,0.092
2022-08-31,0.0,0.0035,0.1582,0.0022,0.0498,0.0205,0.0287,1.0802,0.0189,0.1071,0.0321,0.0,0.1248,0.1702,0.3763,0.0164,0.0407,0.2663,0.0139,0.0482,0.0028,0.0129,1.2091,0.0072,0.0082,0.3425,0.4626,0.0013,0.0936,1.0475,0.0,0.2363,0.6907,0.0151,0.0315,0.0028,0.0551,0.093,0.0303,0.1138,0.0,0.0444,0.1248,0.0009,0.2039,0.0066,0.0908,0.0476
2022-09-01,0.0,0.0041,0.093,0.0016,0.0752,0.0212,0.0131,0.8931,0.0608,0.0343,0.0025,0.0,0.0914,0.1691,0.2645,0.0084,0.0128,0.262,0.009,0.0381,0.0053,0.0184,0.9499,0.0019,0.0028,0.2327,0.5721,0.0034,0.0153,0.9932,0.0,0.2118,0.8678,0.0059,0.0484,0.0062,0.0795,0.0415,0.0044,0.1429,0.0003,0.0777,0.1688,0.0025,0.1538,0.0066,0.0674,0.1803
2022-09-02,0.0,0.0041,0.1565,0.0031,0.0644,0.0297,0.0089,0.9497,0.0153,0.074,0.0024,0.0,0.0921,0.2162,0.193,0.0164,0.0263,0.4232,0.0188,0.046,0.0061,0.0406,0.9674,0.0,0.0034,0.1555,0.5054,0.0027,0.0406,1.2259,0.0,0.132,0.623,0.0078,0.0447,0.0024,0.0464,0.0157,0.0082,0.2101,0.0007,0.1903,0.1865,0.0014,0.1712,0.0082,0.0498,0.1115
2022-09-03,0.0,0.0066,0.069,0.0028,0.0259,0.0199,0.0982,0.8108,0.005,0.0662,0.0033,0.0,0.0535,0.127,0.3786,0.0044,0.1126,0.1993,0.0188,0.0491,0.0022,0.0044,0.8666,0.0,0.0017,0.3047,0.4896,0.0006,0.0508,0.7794,0.0,0.1347,0.5597,0.005,0.1479,0.0066,0.0453,0.0767,0.0022,0.1446,0.0011,0.0408,0.074,0.0011,0.1661,0.011,0.0458,0.0237
2022-09-04,0.0,0.0024,0.0379,0.0,0.0527,0.0284,0.0628,0.8398,0.0065,0.0758,0.0041,0.0,0.0438,0.1913,0.3613,0.0053,0.1338,0.2772,0.0272,0.0261,0.0012,0.0178,0.8783,0.0,0.0338,0.3003,0.3382,0.0024,0.0462,0.8688,0.0,0.1871,0.4181,0.0059,0.1374,0.0018,0.0255,0.0693,0.0047,0.1415,0.0006,0.0646,0.1445,0.0006,0.2085,0.0071,0.0308,0.0089
2022-09-05,0.0,0.0026,0.0479,0.0011,0.0773,0.0324,0.0109,0.9702,0.0426,0.0766,0.0038,0.0,0.0883,0.2203,0.232,0.0045,0.0321,0.4595,0.0185,0.0238,0.0019,0.0057,1.1287,0.0,0.0204,0.1992,0.2829,0.0026,0.2222,0.9491,0.0,0.12,0.3531,0.0015,0.0306,0.0008,0.0204,0.0494,0.0026,0.0415,0.0004,0.0226,0.0532,0.0019,0.1343,0.0098,0.0524,0.0177
2022-09-06,0.0,0.0029,0.0631,0.0046,0.054,0.0332,0.0195,0.9861,0.0195,0.0787,0.0029,0.0,0.1151,0.1603,0.256,0.0231,0.0244,0.414,0.0325,0.0358,0.0036,0.0172,1.0216,0.0016,0.0007,0.1935,0.337,0.0052,0.2895,1.1367,0.0,0.1529,0.4654,0.0133,0.0403,0.0029,0.0394,0.0182,0.0046,0.0533,0.0016,0.0803,0.1047,0.0016,0.1093,0.014,0.1642,0.0852
2022-09-07,0.0,0.0025,0.0735,0.0016,0.1015,0.0202,0.0137,0.9889,0.013,0.0611,0.0022,0.0,0.0794,0.171,0.3984,0.0462,0.0174,0.2786,0.2156,0.045,0.0043,0.0177,0.9793,0.0025,0.05,0.3373,0.5346,0.0028,0.0832,1.0153,0.0,0.0819,0.6414,0.0102,0.1536,0.0043,0.1036,0.0344,0.0065,0.0335,0.0012,0.05,0.0621,0.0053,0.1204,0.0186,0.116,0.2175
2022-09-08,0.0,0.0024,0.1027,0.0009,0.0409,0.0342,0.0082,0.9645,0.017,0.1051,0.0015,0.0,0.175,0.1369,0.2495,0.0109,0.0124,0.3486,0.165,0.03,0.0009,0.0015,0.9215,0.0036,0.0018,0.2093,0.4273,0.0024,2.5689,1.0472,0.0,0.1887,0.543,0.0045,0.0318,0.0079,0.0633,0.0339,0.0055,0.0206,0.0015,0.0587,0.0778,0.0018,0.1387,0.0067,0.0966,0.2199
2022-09-09,0.0,0.003,0.1032,0.0,0.1062,0.0576,0.0093,1.0171,0.0195,0.0771,0.0017,0.0,0.0966,0.1254,0.2898,0.0103,0.0076,0.3295,0.0655,0.0549,0.0013,0.0033,0.8851,0.0017,0.006,0.2561,0.5314,0.001,3.4827,1.1418,0.0,0.1575,0.6753,0.0093,0.0377,0.0112,0.0536,0.043,0.003,0.0579,0.0017,0.0665,0.0708,0.0089,0.1178,0.0046,0.1678,0.0576
2022-09-10,0.0,0.0052,0.0383,0.0016,0.0368,0.0512,0.0041,0.9375,0.0166,0.1858,0.001,0.0,0.1041,0.1294,0.2889,0.0098,0.0326,0.1796,0.0316,0.0331,0.0016,0.0466,0.7775,0.0016,0.0016,0.2159,0.4374,0.0078,2.5076,0.5508,0.0,0.1387,0.5969,0.0031,0.0533,0.0026,0.0352,0.0699,0.0047,0.0264,0.0026,0.0321,0.0316,0.0021,0.087,0.0093,0.0518,0.0207
2022-09-11,0.0,0.0024,0.0207,0.0,0.0362,0.0462,0.0024,1.1744,0.0219,0.1749,0.0024,0.0,0.2703,0.2858,0.316,0.0053,0.0314,0.1589,0.019,0.0196,0.0012,0.0065,1.0938,0.0012,0.0006,0.2846,0.2656,0.0024,1.7436,0.511,0.0,0.0907,0.297,0.013,0.1441,0.0012,0.0462,0.0391,0.0083,0.013,0.0012,0.0433,0.0243,0.0006,0.0818,0.0178,0.0296,0.0605
2022-09-12,0.0,0.0025,0.1349,0.0011,0.0597,0.0479,0.0906,1.082,0.0305,0.1616,0.0021,0.0,0.1999,0.2159,0.4041,0.0043,0.0597,0.332,0.0508,0.0369,0.0007,0.0039,1.0991,0.0021,0.016,0.3629,0.3764,0.0036,1.5884,1.0298,0.0,0.1378,0.4751,0.0078,0.0849,0.0043,0.1012,0.0312,0.0103,0.0309,0.0011,0.0305,0.125,0.0043,0.1768,0.0064,0.0522,0.3164
2022-09-13,0.0,0.0022,0.1922,0.0019,0.06,0.037,0.0429,1.0123,0.0383,0.0445,0.004,0.0,0.1073,0.1456,0.3477,0.0031,0.0379,0.2945,0.0261,0.028,0.0081,0.0103,1.0596,0.0065,0.0323,0.3045,0.4718,0.0006,0.8994,1.5047,0.0,0.0874,0.6789,0.0053,0.0463,0.004,0.2469,0.023,0.0047,0.055,0.0016,0.0435,0.083,0.0003,0.1169,0.005,0.0451,0.0454
2022-09-14,0.0,0.0041,0.107,0.0003,0.0589,0.043,0.0097,0.9738,0.053,0.0362,0.0321,0.0,0.0437,0.1241,0.4004,0.005,0.0147,0.3601,0.0306,0.0458,0.0003,0.0016,0.9501,0.0019,0.0012,0.3255,0.6632,0.0006,1.1387,1.6632,0.0,0.092,0.8818,0.0059,0.0299,0.0047,0.0992,0.0427,0.0034,0.0427,0.0012,0.048,0.0474,0.0006,0.2183,0.005,0.0437,0.1051
2022-09-15,0.0,0.0047,0.105,0.0012,0.1013,0.0467,0.0249,1.049,0.0362,0.0262,0.0586,0.0,0.0533,0.2016,0.4348,0.0069,0.0199,0.3191,0.0243,0.0427,0.0146,0.0184,1.0892,0.0025,0.0022,0.3821,0.5426,0.0059,1.1001,1.4919,0.0,0.0988,0.7364,0.0087,0.1091,0.005,0.0926,0.0259,0.01,0.0206,0.0006,0.0817,0.0561,0.0012,0.2032,0.0072,0.0651,0.2468
2022-09-16,0.0,0.0047,0.1147,0.003,0.1308,0.0564,0.0087,1.039,0.0231,0.049,0.105,0.0,0.0597,0.1919,0.4422,0.0097,0.0168,0.2909,0.0426,0.0621,0.0231,0.0282,1.1862,0.0027,0.0037,0.3942,0.4462,0.0013,1.1688,1.0346,0.0,0.1231,0.6374,0.0044,0.0996,0.002,0.0523,0.0419,0.006,0.0205,0.0017,0.1016,0.0349,0.0,0.1755,0.0134,0.054,0.0507
2022-09-17,0.0,0.0059,0.0369,0.0027,0.0785,0.0689,0.0053,0.9648,0.0182,0.0598,0.133,0.0,0.0652,0.1357,0.3894,0.0059,0.0107,0.2078,0.024,0.0534,0.0016,0.0027,1.0561,0.0016,0.0016,0.3531,0.3333,0.0005,1.5535,0.8467,0.0,0.1261,0.5315,0.0032,0.1464,0.0032,0.0849,0.0556,0.0043,0.0118,0.0011,0.0385,0.0246,0.0027,0.0919,0.0123,0.0337,0.0331
2022-09-18,0.0,0.0025,0.0253,0.0018,0.04,0.0413,0.0043,0.8889,0.0326,0.0388,0.0025,0.0,0.029,0.1577,0.316,0.0049,0.0179,0.1928,0.0246,0.0517,0.0043,0.0055,0.956,0.0006,0.0018,0.2445,0.3148,0.0018,1.3416,0.6505,0.0,0.0758,0.3179,0.0025,0.0142,0.0037,0.0912,0.0727,0.0086,0.0339,0.0025,0.0678,0.0197,0.0006,0.2686,0.0117,0.0856,0.0671
2022-09-19,0.0,0.0039,0.0586,0.0011,0.0829,0.0404,0.0056,0.8921,0.026,0.0323,0.0463,0.0,0.0607,0.1843,0.3739,0.0046,0.0105,0.3156,0.0326,0.0305,0.0007,0.0039,1.0388,0.0007,0.0004,0.3384,0.2945,0.0014,2.1545,0.8039,0.0,0.1288,0.4357,0.0039,0.0305,0.0014,0.052,0.0351,0.0035,0.0551,0.007,0.1285,0.0888,0.0004,0.382,0.0119,0.0716,0.1316
2022-09-20,0.0,0.0055,0.082,0.0029,0.0736,0.0451,0.0204,1.1353,0.035,0.1912,0.0515,0.0,0.1066,0.2411,0.3718,0.0071,0.012,0.2917,0.0347,0.0817,0.0032,0.0058,1.1402,0.0013,0.0039,0.3286,0.3636,0.001,0.8744,1.0926,0.0,0.1377,0.5814,0.0075,0.0791,0.0013,0.0953,0.0434,0.0039,0.025,0.0013,0.082,0.0331,0.0019,0.224,0.0032,0.0467,0.0638
2022-09-21,0.0,0.0036,0.0403,0.0042,0.123,0.042,0.0283,1.5381,0.0182,0.2062,0.0101,0.0,0.1685,0.3006,0.8595,0.0124,0.0205,0.5807,0.0325,0.0761,0.002,0.0065,1.5095,0.002,0.0127,0.7834,0.2622,0.0,0.3884,1.3653,0.0,0.1132,0.4223,0.1344,0.039,0.0052,0.0475,0.0579,0.0078,0.0299,0.0055,0.1308,0.08,0.0003,0.2258,0.0075,0.0403,0.2313
2022-09-22,0.0,0.0046,0.0455,0.0049,0.1201,0.0553,0.0101,1.3192,0.0229,0.0949,0.0043,0.0,0.128,0.2213,0.7048,0.0193,0.0095,0.5588,0.0246,0.0642,0.073,0.0831,1.3811,0.0016,0.001,0.6125,0.3892,0.0016,0.3123,1.3697,0.0,0.1048,0.6766,0.0563,0.057,0.0043,0.0331,0.0458,0.0108,0.0347,0.0029,0.1034,0.0602,0.0016,0.1503,0.0036,0.0795,0.053
2022-09-23,0.0077,0.0037,0.0592,0.0013,0.0633,0.0437,0.003,1.3214,0.0165,0.1851,0.002,0.0,0.0946,0.2426,0.6434,0.0071,0.0162,0.4728,0.0256,0.0777,0.0357,0.0414,1.3477,0.0003,0.0024,0.5774,0.4603,0.0,0.278,1.1131,0.0,0.1359,0.6427,0.0061,0.0794,0.002,0.0612,0.0508,0.0151,0.0101,0.001,0.0538,0.0357,0.003,0.1662,0.0037,0.1151,0.0898
2022-09-24,0.0493,0.0052,0.0346,0.0016,0.1069,0.0503,0.0063,1.2973,0.0126,0.1546,0.0005,0.0,0.0844,0.2091,0.6618,0.0341,0.0141,0.2546,0.0131,0.0781,0.0063,0.0094,1.2774,0.0,0.0058,0.6151,0.624,0.0,0.2609,0.8006,0.0,0.1404,0.6015,0.0037,0.0424,0.0016,0.0519,0.0786,0.0058,0.0183,0.001,0.0388,0.0304,0.0016,0.2395,0.0079,0.0996,0.0403
2022-09-25,0.0423,0.0058,0.0093,0.0017,0.051,0.0475,0.0029,1.333,0.109,0.1421,0.0017,0.0,0.185,0.2296,0.6268,0.0064,0.033,0.1861,0.0122,0.0551,0.0035,0.0052,1.2762,0.0012,0.0093,0.5613,0.5131,0.0,0.2801,0.7642,0.0,0.1444,0.4076,0.0035,0.018,0.0029,0.0365,0.0702,0.011,0.0209,0.0012,0.0354,0.0168,0.0012,0.1281,0.0052,0.2673,0.0533
2022-09-26,0.5297,0.0024,0.0257,0.0028,0.1241,0.0409,0.0014,1.286,0.0312,0.0773,0.0035,0.0055,0.1106,0.1622,0.73,0.0073,0.018,0.4447,0.0496,0.078,0.0052,0.0073,1.4184,0.0049,0.0499,0.6489,0.3113,0.0007,0.2128,1.0881,0.0,0.2035,0.3872,0.0094,0.0631,0.0125,0.0867,0.0385,0.0059,0.0198,0.0003,0.0461,0.0485,0.001,0.1882,0.0021,0.1036,0.1387
